category,danger,latitude,longitude,name_en,states_name_en,unique_number,score
Cultural,0,2210.0735409048957,-453.0824193179622,Historic Centre of Ãvora,Portugal,414,1.0
Cultural,0,2222.121124463111,-539.535448067457,Cultural Landscape of Sintra,Portugal,854,1.0
Cultural,0,2022.3341790477639,613.4624734998016,Amphitheatre of El Jem,Tunisia,1741,1.0
Cultural,0,2111.50875732413,591.4832395207883,Archaeological Site of Carthage,Tunisia,41,1.0
Cultural,0,2086.9191276305005,528.2831299288828,Dougga / Thugga,Tunisia,938,1.0
Cultural,0,2109.4398067259126,582.5072827022686,Medina of Tunis,Tunisia,1744,1.0
Cultural,0,2292.6270189007296,1983.6119723794366,Hattusha: the Hittite Capital,Turkey,432,1.0
Cultural,0,2173.1811704501947,1567.5806964867675,Ephesus,Turkey,2014,1.0
Cultural,0,2081.8421486078464,1679.9282981418376,Xanthos-Letoon,Turkey,563,1.0
Cultural,0,2179.3372199851024,2220.9958353534744,Nemrut Da?,Turkey,520,1.0
Cultural,0,2349.6122552888514,1660.4276795845597,Historic Areas of Istanbul,Turkey,2255,1.0
Cultural,0,2364.0238627097765,1872.9829894643976,City of Safranbolu,Turkey,729,1.0
Cultural,0,2255.807662365812,2184.219737132089,Great Mosque and Hospital of Divri?i,Turkey,411,1.0
Cultural,0,2171.6876604623108,2305.542538023693,Diyarbak?r Fortress and Hevsel Gardens Cultural Landscape,Turkey,2049,1.0
Cultural,0,2132.73466320846,2230.087179506372,GÃ¶bekli Tepe,Turkey,2237,1.0
Cultural,0,2160.5283524705687,1645.7416890411068,Aphrodisias,Turkey,2170,1.0
Cultural,0,2320.479070279834,2496.186127455197,Archaeological Site of Ani,Turkey,2110,1.0
Cultural,0,2241.745119930364,1557.2992871655774,Pergamon and its Multi-Layered Cultural Landscape,Turkey,2001,1.0
Cultural,0,2302.4154617062795,1665.149201956676,Bursa and Cumal?k?z?k: the Birth of the Ottoman Empire,Turkey,1995,1.0
Cultural,0,2158.141028328011,1880.9090329568746,Neolithic Site of ÃatalhÃ¶yÃ¼k,Turkey,1829,1.0
Cultural,0,2387.9607661520718,1521.7440728763015,Selimiye Mosque and its Social Complex,Turkey,1784,1.0
Cultural,0,2289.335376367703,1503.3839586437673,Archaeological Site of Troy,Turkey,1000,1.0
Cultural,0,2177.223706001546,3334.5347901892083,Parthian Fortresses of Nisa,Turkmenistan,1471,1.0
Cultural,0,2416.918180440664,3385.3176947836987,Kunya-Urgench,Turkmenistan,1376,1.0
Cultural,0,2160.0984431401994,3562.5083306746765,State Historical and Cultural Park ÂAncient MervÂ,Turkmenistan,1038,1.0
Cultural,1,19.973945351666668,1865.0572006860373,Tombs of Buganda Kings at Kasubi,Uganda,1192,3.0
Cultural,0,2890.7198995461467,1748.4872819916013,"Kiev: Saint-Sophia Cathedral and Related Monastic Buildings, Kiev-Pechersk Lavra",Ukraine,617,1.0
Cultural,0,2767.1951645520758,1485.3771683810764,Residence of Bukovinian and Dalmatian Metropolitans,Ukraine,1785,1.0
Cultural,0,2556.01247055962,1918.9152333653092,Ancient City of Tauric Chersonese and its Chora,Ukraine,1895,1.0
Cultural,0,2116.8722152443493,635.9355970982177,Punic Town of Kerkuane and its Necropolis,Tunisia,378,1.0
Cultural,0,2855.71504305263,1376.9310273428039,L'viv Â the Ensemble of the Historic Centre,Ukraine,1632,1.0
Cultural,0,2052.7805833232205,609.5474528856728,Medina of Sousse,Tunisia,1743,1.0
Cultural,0,576.7775139560148,64.9352167623947,"Koutammakou, the Land of the Batammariba",Togo,1321,1.0
Cultural,0,3761.245044451549,1262.1463815396805,"Church Town of Gammelstad, LuleÃ¥ ",Sweden,898,1.0
Cultural,0,3227.184781074362,944.4252413213753,Agricultural Landscape of Southern Ãland,Sweden,1132,1.0
Cultural,0,3218.113140304056,892.8590397596009,Naval Port of Karlskrona,Sweden,1022,1.0
Cultural,0,3535.563398807945,927.9528956953858,Decorated Farmhouses of HÃ¤lsingland,Sweden,1814,1.0
Cultural,0,3399.6530988178715,1005.1192335173783,Birka and HovgÃ¥rden,Sweden,653,1.0
Cultural,0,3472.3946745720905,895.5805892864727,Mining Area of the Great Copper Mountain in Falun,Sweden,1200,1.0
Cultural,0,3271.589010197001,709.5127361126836,"Grimeton Radio Station, Varberg",Sweden,1314,1.0
Cultural,0,2708.848962410767,470.2551103536232,Prehistoric Pile Dwellings around the Alps,Switzerland,1782,1.0
Cultural,0,2698.854031987143,391.4893290187173,"La Chaux-de-Fonds / Le Locle, Watchmaking Town Planning",Switzerland,1582,1.0
Cultural,0,2663.7921980208152,386.5236947923404,"Lavaux, Vineyard Terraces",Switzerland,1420,1.0
Cultural,0,2646.6719644569434,516.9465869944243,"Three Castles, Defensive Wall and Ramparts of the Market-Town of Bellinzona",Switzerland,1036,1.0
Cultural,0,2671.6706860162963,598.6062508298545,Benedictine Convent of St John at MÃ¼stair,Switzerland,299,1.0
Cultural,0,2717.1566594561427,537.3072152021931,Abbey of St Gall,Switzerland,298,1.0
Cultural,0,2664.158254390563,564.156526778478,Rhaetian Railway in the Albula / Bernina Landscapes,Switzerland,1503,1.0
Cultural,0,2662.443996501067,391.29213604231666,"The Architectural Work of Le Corbusier, an Outstanding Contribution to the Modern Movement",Switzerland,2085,1.0
Cultural,0,2689.92569432696,426.869600190727,Old City of Berne,Switzerland,297,1.0
Cultural,1,2081.7944021268286,2111.0152496785004,Ancient Villages of Northern Syria,Syrian Arab Republic,1761,3.0
Cultural,1,1979.8081055775635,2192.518687019882,Site of Palmyra,Syrian Arab Republic,2256,3.0
Cultural,1,1863.1475959531815,2090.24572058903,Ancient City of Bosra,Syrian Arab Republic,2209,3.0
Cultural,1,2074.0594718925627,2129.2703216505042,Ancient City of Aleppo,Syrian Arab Republic,24,3.0
Cultural,1,1920.0612126169126,2080.202916355977,Ancient City of Damascus,Syrian Arab Republic,1862,3.0
Cultural,1,1992.842704432768,2077.720035578583,Crac des Chevaliers and QalÂat Salah El-Din,Syrian Arab Republic,1406,3.0
Cultural,0,784.4428835106971,-889.3737374918204,Stone Circles of Senegambia,SÃ©nÃ©gal,1403,1.0
Cultural,0,2263.6289246086826,3865.189201448116,Proto-urban Site of Sarazm,Tajikistan,1651,1.0
Cultural,0,974.441927250484,5717.529794792221,Historic Town of Sukhothai and Associated Historic Towns,Thailand,679,1.0
Cultural,0,1005.4612893210716,5921.996086520402,Ban Chiang Archaeological Site,Thailand,680,1.0
Cultural,0,822.0672393822122,5761.695673472085,Historic City of Ayutthaya,Thailand,681,1.0
Cultural,0,2044.4090969785645,578.9102536644374,Kairouan,Tunisia,1742,1.0
Cultural,0,3398.9609658013533,1024.6393326396903,Royal Domain of Drottningholm,Sweden,660,1.0
Cultural,0,1378.9820889266916,3197.470553199742,"Cultural Sites of Al Ain (Hafit, Hili, Bidaa Bint Saud and Oases Areas)",United Arab Emirates,1762,1.0
Cultural,0,2932.334333565979,-104.58071311841681,"Stonehenge, Avebury and Associated Sites",United Kingdom of Great Britain and Northern Ireland,1633,1.0
Cultural,0,2331.3334371440537,-4242.450078424547,Statue of Liberty,United States of America,346,1.0
Cultural,0,1058.0620618659061,-3788.683420302569,La Fortaleza and San Juan National Historic Site in Puerto Rico,United States of America,2192,1.0
Cultural,0,1869.9591728670596,-5237.200303865472,Monumental Earthworks of Poverty Point,United States of America,1978,1.0
Cultural,0,2087.7946071414603,-6047.092253762495,Taos Pueblo,United States of America,573,1.0
Cultural,0,2288.886814012431,-4305.777830408138,Independence Hall,United States of America,84,1.0
Cultural,0,2286.4207878084453,-4553.093662115403,The 20th-Century Architecture of Frank Lloyd Wright,United States of America,2322,1.0
Cultural,0,2214.9752584405546,-5160.137480483402,Cahokia Mounds State Historic Site,United States of America,2191,1.0
Cultural,0,1680.3738046610868,-5641.342450858086,San Antonio Missions,United States of America,2027,1.0
Cultural,0,-1974.858195988798,-3314.751830572537,Historic Quarter of the City of Colonia del Sacramento,Uruguay,881,1.0
Cultural,0,-1897.5088935200863,-3342.158311965857,Fray Bentos Industrial Landscape,Uruguay,2025,1.0
Cultural,0,2278.923587314586,3691.4874328943706,Historic Centre of Bukhara,Uzbekistan,2184,1.0
Cultural,0,2272.8439321504525,3838.8172273765163,Samarkand  Â Crossroad of Cultures,Uzbekistan,715,1.0
Cultural,1,2237.4001899858645,3829.267739805071,Historic Centre of Shakhrisyabz,Uzbekistan,1037,3.0
Cultural,0,2370.8036722995603,3458.5961319919547,Itchan Kala,Uzbekistan,638,1.0
Cultural,0,-1010.0139801276462,9635.87353229936,Chief Roi MataÂs Domain,Vanuatu,1511,1.0
Cultural,0,601.0745530112782,-3832.5536527601453,Ciudad Universitaria de Caracas,Venezuela (Bolivarian Republic of),1150,1.0
Cultural,1,653.1718864491385,-3992.5609022123,Coro and its Port,Venezuela (Bolivarian Republic of),779,3.0
Cultural,0,1150.3878441650752,6050.7048799834765,Citadel of the Ho Dynasty,Viet Nam,1775,1.0
Cultural,0,1205.4713699640872,6064.026148720269,Central Sector of the Imperial Citadel of Thang Long - Hanoi,Viet Nam,1689,1.0
Cultural,0,943.6294029439384,6163.752763386878,Complex of HuÃ© Monuments,Viet Nam,802,1.0
Cultural,0,910.0479644084717,6207.042778674057,Hoi An Ancient Town,Viet Nam,1109,1.0
Cultural,0,889.0395123023134,6220.411797713497,My Son Sanctuary,Viet Nam,1110,1.0
Cultural,1,813.3326887794648,2481.7969290496217,Historic Town of Zabid,Yemen,725,3.0
Cultural,1,879.8085256666453,2532.9350040678532,Old City of Sana'a,Yemen,444,3.0
Cultural,1,912.5464425580915,2786.102962775415,Old Walled City of Shibam,Yemen,213,3.0
Cultural,0,-1162.1493942660338,1772.3494460803604,Great Zimbabwe National Monument,Zimbabwe,417,1.0
Cultural,0,-1174.5634800181876,1632.9297161228465,Matobo Hills,Zimbabwe,345,1.0
Cultural,0,2134.9362378142882,-6215.764474011832,Mesa Verde National Park,United States of America,30,1.0
Cultural,1,3059.9765980530024,-171.5690286275984,Liverpool Â Maritime Mercantile City,United Kingdom of Great Britain and Northern Ireland,1331,3.0
Cultural,0,2066.302260091678,-6186.273058600566,Chaco Culture,United States of America,405,1.0
Cultural,0,-270.6907272081491,2053.1305968689753,Kondoa Rock-Art Sites,United Republic of Tanzania,1449,1.0
Cultural,0,2970.324618163704,-78.00183761570413,Blenheim Palace,United Kingdom of Great Britain and Northern Ireland,492,1.0
Cultural,0,3121.279898841516,-176.6094657026934,The English Lake District,United Kingdom of Great Britain and Northern Ireland,2171,1.0
Cultural,0,3138.3604072074513,-90.30451470397522,Durham Castle and Cathedral,United Kingdom of Great Britain and Northern Ireland,1634,1.0
Cultural,0,3015.269974411165,-141.67973035313761,Ironbridge Gorge,United Kingdom of Great Britain and Northern Ireland,425,1.0
Cultural,0,3044.681807703561,-245.05086585312645,Castles and Town Walls of King Edward in Gwynedd,United Kingdom of Great Britain and Northern Ireland,429,1.0
Cultural,0,3050.078751953041,-132.00151825035047,Jodrell Bank Observatory,United Kingdom of Great Britain and Northern Ireland,2285,1.0
Cultural,0,2069.6765039102984,-306.0775555669972,Gorham's Cave Complex,United Kingdom of Great Britain and Northern Ireland,2087,1.0
Cultural,0,3208.62731470921,-194.1690305727489,The Forth Bridge,United Kingdom of Great Britain and Northern Ireland,2046,1.0
Cultural,0,2872.5875678649822,-308.4581952057658,Cornwall and West Devon Mining Landscape,United Kingdom of Great Britain and Northern Ireland,1392,1.0
Cultural,0,3100.6247702640253,-90.12944429840513,Studley Royal Park including the Ruins of Fountains Abbey,United Kingdom of Great Britain and Northern Ireland,1930,1.0
Cultural,0,2949.698137538994,-16.84655073900952,"Royal Botanic Gardens, Kew",United Kingdom of Great Britain and Northern Ireland,1262,1.0
Cultural,0,3150.8445210702666,-149.02632251352713,Frontiers of the Roman Empire,United Kingdom of Great Britain and Northern Ireland,1539,1.0
Cultural,0,3038.3315256651813,-85.25930303979311,Derwent Valley Mills,United Kingdom of Great Britain and Northern Ireland,1203,1.0
Cultural,0,2966.568561825045,-176.93255026072484,Blaenavon Industrial Landscape,United Kingdom of Great Britain and Northern Ireland,1148,1.0
Cultural,0,2938.127573430861,62.07042778674058,"Canterbury Cathedral, St Augustine's Abbey, and St Martin's Church",United Kingdom of Great Britain and Northern Ireland,578,1.0
Cultural,0,2943.9367289173765,-135.13846217296214,City of Bath,United Kingdom of Great Britain and Northern Ireland,495,1.0
Cultural,0,3189.2740734388867,-216.7531170223171,New Lanark,United Kingdom of Great Britain and Northern Ireland,497,1.0
Cultural,0,3380.2249915073144,-182.6971422931471,Heart of Neolithic Orkney,United Kingdom of Great Britain and Northern Ireland,2125,1.0
Cultural,0,2951.194194513354,-4.3608454343517336,Tower of London,United Kingdom of Great Britain and Northern Ireland,567,1.0
Cultural,0,2950.716729302107,-7.3688738587885565,Palace of Westminster and Westminster Abbey including Saint MargaretÂs Church,United Kingdom of Great Britain and Northern Ireland,1635,1.0
Cultural,0,3205.698863756956,-184.30142411951337,Old and New Towns of Edinburgh,United Kingdom of Great Britain and Northern Ireland,860,1.0
Cultural,0,2949.6535744114863,-0.21645072387821726,Maritime Greenwich,United Kingdom of Great Britain and Northern Ireland,939,1.0
Cultural,0,1855.20550939034,-3705.7636950790147,"Historic Town of St George and Related Fortifications, Bermuda",United Kingdom of Great Britain and Northern Ireland,1147,1.0
Cultural,0,3084.757022692411,-102.46395234346365,Saltaire,United Kingdom of Great Britain and Northern Ireland,1201,1.0
Cultural,0,3034.973356303553,-176.91663474222403,Pontcysyllte Aqueduct and Canal,United Kingdom of Great Britain and Northern Ireland,1583,1.0
Cultural,0,-353.1173268858971,2245.3740436207004,Stone Town of Zanzibar,United Republic of Tanzania,192,1.0
Cultural,0,-513.2429878066986,2264.48848862406,Ruins of Kilwa Kisiwani and Ruins of Songo Mnara,United Republic of Tanzania,159,1.0
Cultural,0,2179.117649952937,-4497.941508760953,Monticello and the University of Virginia in Charlottesville,United States of America,2126,1.0
Cultural,0,3363.325855733192,649.7977379936129,Rock Carvings in Tanum,Sweden,657,1.0
Cultural,0,3396.2394162744818,1037.0215235502626,SkogskyrkogÃ¥rden,Sweden,659,1.0
Cultural,0,3435.837102453768,917.2097460526613,Engelsberg Ironworks,Sweden,655,1.0
Cultural,0,3150.058295652666,2810.7240414864364,Bolgar Historical and Archaeological Complex,Russian Federation,2009,1.0
Cultural,0,3434.881981809285,2209.7072300788604,Ensemble of the Ferapontov Monastery,Russian Federation,1146,1.0
Cultural,0,3196.5952009484377,2812.9362951947774,Historic and Architectural Complex of the Kazan Kremlin,Russian Federation,1144,1.0
Cultural,0,3195.401538940184,2787.5988282558196,Assumption Cathedral and Monastery of the town-island of Sviyazhsk,Russian Federation,2168,1.0
Cultural,0,3217.158019659573,2315.704422178063,White Monuments of Vladimir and Suzdal,Russian Federation,752,1.0
Cultural,0,3167.0001483582305,1201.0564755072414,Curonian Spit,Russian Federation,1158,1.0
Cultural,0,3729.000316452122,2043.5494694909219,Cultural and Historic Ensemble of the Solovetsky Islands,Russian Federation,750,1.0
Cultural,0,3188.828694437124,2158.554894840117,"Church of the Ascension, Kolomenskoye",Russian Federation,754,1.0
Cultural,0,3226.3453979044953,2184.756827769245,Architectural Ensemble of the Trinity Sergius Lavra in Sergiev Posad,Russian Federation,778,1.0
Cultural,0,3353.712769846487,1792.4027781149937,Historic Monuments of Novgorod and Surroundings,Russian Federation,716,1.0
Cultural,0,3194.00078445377,2156.024140259024,"Kremlin and Red Square, Moscow",Russian Federation,640,1.0
Cultural,0,3556.428611912228,2018.3870727971075,Kizhi Pogost,Russian Federation,639,1.0
Cultural,0,993.9064494666684,-3600.3075023350466,Brimstone Hill Fortress National Park,Saint Kitts and Nevis,1063,1.0
Cultural,0,2517.1627489540715,713.4438633954927,San Marino Historic Centre and Mount Titano,San Marino,1535,1.0
Cultural,0,1417.1614499119366,2668.4057815156193,At-Turaif District in ad-Dir'iyah,Saudi Arabia,1659,1.0
Cultural,0,1604.8866151526004,2344.145410320145,Rock Art in the Hail Region of Saudi Arabia,Saudi Arabia,2033,1.0
Cultural,0,1230.9361608619733,2245.2783596689137,"Historic Jeddah, the Gate to Makkah",Saudi Arabia,1968,1.0
Cultural,0,1455.4369404898125,2843.6221639950627,"Al-Ahsa Oasis, an Evolving Cultural Landscape",Saudi Arabia,2228,1.0
Cultural,0,1534.5878767857275,2174.6613114190395,Al-Hijr Archaeological Site (MadÃ¢in SÃ¢lih),Saudi Arabia,1524,1.0
Cultural,0,840.3698031898712,-996.9941190246283,Island of GorÃ©e,Senegal,29,1.0
Cultural,0,792.7030250590764,-945.3007844936757,Saloum Delta,Senegal,1754,1.0
Cultural,0,918.3241489641907,-945.6347552268963,Island of Saint-Louis,Senegal,1561,1.0
Cultural,0,721.5448499995067,-736.0120343265602,"Bassari Country: Bassari, Fula and Bedik Cultural Landscapes",Senegal,1832,1.0
Cultural,1,2444.3016160046923,1161.1308028180486,Medieval Monuments in Kosovo,Serbia,856,3.0
Cultural,0,2470.5304142888504,1170.1390999241873,Stari Ras and Sopo?ani,Serbia,104,1.0
Cultural,0,2515.244931891088,1271.1705304743316,"Gamzigrad-Romuliana, Palace of Galerius",Serbia,1430,1.0
Cultural,0,2491.570570441644,1176.6645162529323,Studenica Monastery,Serbia,449,1.0
Cultural,0,3434.881981809285,1737.112350884869,Historic Centre of Saint Petersburg and Related Groups of Monuments,Russian Federation,1958,1.0
Cultural,0,75.3598655552857,5948.225012127243,Singapore Botanic Gardens,Singapore,2044,1.0
Cultural,0,2409.4578241868962,2767.225403734705,"Citadel, Ancient City and Fortress Buildings of Derbent",Russian Federation,1247,1.0
Cultural,0,3192.8709752800874,2151.7477740711133,Ensemble of the Novodevichy Convent,Russian Federation,1275,1.0
Cultural,0,2374.550873575495,-475.14261223342766,Historic Centre of GuimarÃ£es,Portugal,1204,1.0
Cultural,0,2354.9520311445244,-446.8434182311715,Alto Douro Wine Region,Portugal,1220,1.0
Cultural,0,2206.6578209235863,-1635.288392570454,Landscape of the Pico Island Vineyard Culture,Portugal,1297,1.0
Cultural,0,2227.695399018404,-410.428130624334,Garrison Border Town of Elvas and its Fortifications,Portugal,1956,1.0
Cultural,0,2230.9353161993813,-534.3133833999534,"Royal Building of <i>Mafra</i> Â Palace, Basilica, Convent, <i>Cerco</i> Garden and Hunting Park (<i>Tapada</i>)",Portugal,2276,1.0
Cultural,0,2380.922934564728,-479.9683365317948,Sanctuary of Bom Jesus do Monte in Braga,Portugal,2280,1.0
Cultural,0,1488.4329432922611,2923.787713057009,Al Zubarah Archaeological Site,Qatar,1948,1.0
Cultural,0,2104.319123754612,7382.184629666574,"Seowon, Korean Neo-Confucian Academies",Republic of Korea,2278,1.0
Cultural,0,2151.4565207162414,7275.609066593043,Changdeokgung Palace Complex,Republic of Korea,964,1.0
Cultural,0,2093.699191865646,7324.310481087115,"Sansa, Buddhist Mountain Monasteries in Korea",Republic of Korea,2227,1.0
Cultural,0,2093.5400369270105,7363.4625970915395,Historic Villages of Korea: Hahoe and Yangdong,Republic of Korea,1688,1.0
Cultural,0,2147.3821541737257,7286.9409004504105,Namhansanseong,Republic of Korea,1982,1.0
Cultural,0,2003.4426146267106,7272.505738098544,"Gochang, Hwasun and Ganghwa Dolmen Sites",Republic of Korea,1141,1.0
Cultural,0,2089.1155295046,7283.853294553792,Baekje Historic Areas,Republic of Korea,2038,1.0
Cultural,0,2050.23397671881,7411.209080017198,Seokguram Grotto and Bulguksa Temple,Republic of Korea,869,1.0
Cultural,0,2131.243842942297,7359.80203339979,Royal Tombs of the Joseon Dynasty,Republic of Korea,1957,1.0
Cultural,0,2050.552350457957,7404.14279152985,Gyeongju Historic Areas,Republic of Korea,1140,1.0
Cultural,0,2135.5408990830974,7277.041272004799,Hwaseong Fortress,Republic of Korea,965,1.0
Cultural,0,2151.4565207162414,7275.608877516971,Jongmyo Shrine,Republic of Korea,871,1.0
Cultural,0,2051.1889065683467,7339.589355625844,"Haeinsa Temple Janggyeong Panjeon, the Depositories for the <I>Tripitaka Koreana</I> Woodblocks",Republic of Korea,870,1.0
Cultural,0,2737.496852167308,1473.2336462257113,Churches of Moldavia,Romania,1728,1.0
Cultural,0,2643.388534127995,1419.3915292310987,Villages with Fortified Churches in Transylvania,Romania,705,1.0
Cultural,0,2588.814304141784,1376.0536381635131,Monastery of Horezu,Romania,706,1.0
Cultural,0,2614.008532078865,1335.6760286554656,Dacian Fortresses of the Orastie Mountains,Romania,1059,1.0
Cultural,0,2648.0836052675154,1420.4896979564605,Historic Centre of Sighi?oara,Romania,1055,1.0
Cultural,0,2739.931922607538,1378.297722479137,Wooden Churches of Maramure?,Romania,1057,1.0
Cultural,0,3303.260971196243,2284.7328063994173,Historical Centre of the City of Yaroslavl,Russian Federation,1347,1.0
Cultural,0,3312.10826715622,1623.1066730377606,Churches of the Pskov School of Architecture,Russian Federation,2269,1.0
Cultural,0,2776.617073519229,1082.8902327972555,Historic Town of BanskÃ¡ Âtiavnica and the Technical Monuments in its Vicinity,Slovakia,734,1.0
Cultural,0,2826.750944254516,1120.6099543081252,Wooden Churches of the Slovak part of the Carpathian Mountain Area,Slovakia,1491,1.0
Cultural,0,2807.461365149869,1189.890101037937,"Levo?a, SpiÂskÃ½ Hrad and the Associated Cultural Monuments",Slovakia,1537,1.0
Cultural,0,2260.4817947627103,-305.24326535594605,Royal Monastery of Santa MarÃ­a de Guadalupe,Spain,786,1.0
Cultural,0,2433.3168054951043,-387.9353991382021,Las MÃ©dulas,Spain,949,1.0
Cultural,0,2485.8251406560944,-481.65060427963954,Tower of Hercules,Spain,1616,1.0
Cultural,0,2482.23508260668,-172.85181749247397,Vizcaya Bridge,Spain,1394,1.0
Cultural,0,2293.919611686545,-206.79994882774852,Aranjuez Cultural Landscape,Spain,1218,1.0
Cultural,0,2427.701755504506,-203.240862315618,Archaeological Site of Atapuerca,Spain,1153,1.0
Cultural,0,2261.717473931861,-21.68326942137503,La Lonja de la Seda de Valencia,Spain,925,1.0
Cultural,0,2276.409066535778,154.39621029217446,Cultural Landscape of the Serra de Tramuntana,Spain,1781,1.0
Cultural,0,1631.6628428394968,-934.5960231492757,San CristÃ³bal de La Laguna,Spain,1084,1.0
Cultural,0,2319.41273222478,-192.9753685243879,University and Historic Precinct of AlcalÃ¡ de Henares,Spain,1028,1.0
Cultural,0,2355.700059058747,72.15289347617555,Archaeological Ensemble of TÃ¡rraco,Spain,1027,1.0
Cultural,0,2279.79620203657,-59.2043019286631,Rock Art of the Mediterranean Basin on the Iberian Peninsula,Spain,1026,1.0
Cultural,0,2296.221183149585,-122.13970501921813,Historic Walled Town of Cuenca,Spain,924,1.0
Cultural,0,2435.341192581931,46.04352503011911,Catalan Romanesque Churches of the Vall de BoÃ­,Spain,1152,1.0
Cultural,0,2192.5184962249364,-41.061975336807606,Palmeral of Elche,Spain,1085,1.0
Cultural,0,2425.0931422615904,-164.15011647380038,San MillÃ¡n Yuso and Suso Monasteries,Spain,951,1.0
Cultural,0,2371.345117415958,124.61832044095405,"Palau de la MÃºsica Catalana and Hospital de Sant Pau, Barcelona",Spain,1631,1.0
Cultural,0,345.0001701466677,4596.187855004256,Old Town of Galle and its Fortifications,Sri Lanka,523,1.0
Cultural,0,477.4648292565874,4605.625743002282,Sacred City of Anuradhapura,Sri Lanka,221,1.0
Cultural,0,417.89313407002345,4620.347575556591,Sacred City of Kandy,Sri Lanka,522,1.0
Cultural,0,450.15384106021537,4620.856871438147,Golden Temple of Dambulla,Sri Lanka,663,1.0
Cultural,0,453.54384130987546,4640.9899718029355,Ancient City of Polonnaruwa,Sri Lanka,222,1.0
Cultural,0,455.50144712900453,4626.634195681398,Ancient City of Sigiriya,Sri Lanka,223,1.0
Cultural,0,1062.0918648340069,1823.611661893088,Gebel Barkal and the Sites of the Napatan Region,Sudan,1250,1.0
Cultural,0,970.208533086284,1931.8226992513355,Archaeological Sites of the Island of Meroe,Sudan,1760,1.0
Cultural,0,333.811513978964,-3159.86224014649,Historic Inner City of Paramaribo,Suriname,1096,1.0
Cultural,0,3302.624415085852,1048.273841688837,Hanseatic Town of Visby,Sweden,864,1.0
Cultural,0,2229.728858066858,-363.12804548242286,Archaeological Ensemble of MÃ©rida,Spain,785,1.0
Cultural,0,2221.6597661153496,-277.2479108667183,Heritage of Mercury. AlmadÃ©n and Idrija,Spain,1841,1.0
Cultural,0,2170.7015364355498,-278.89834762339814,Caliphate City of Medina Azahara,Spain,2225,1.0
Cultural,0,1606.82512235755,-897.3203437978523,Risco Caido and the Sacred Mountains of Gran Canaria Cultural Landscape,Spain,2263,1.0
Cultural,0,2809.7372808405394,1104.567136044462,VlkolÃ­nec,Slovakia,740,1.0
Cultural,0,2824.2681271441925,1218.9995401319914,Bardejov Town Conservation Reserve,Slovakia,1137,1.0
Cultural,0,-1271.5365868440792,1675.2649946472675,Mapungubwe Cultural Landscape,South Africa,2061,1.0
Cultural,0,-1638.6592940741543,985.7102245402517,Richtersveld Cultural and Botanical Landscape,South Africa,1442,1.0
Cultural,0,-1471.7917024393896,1167.3776343356785,?Khomani Cultural Landscape,South Africa,2133,1.0
Cultural,0,-1384.1863919025454,1671.7155211064326,Fossil Hominid Sites of South Africa,South Africa,1069,1.0
Cultural,0,-1936.5973475421827,1052.332483914598,Robben Island,South Africa,1070,1.0
Cultural,0,2170.3179727674137,-273.8579105654919,Historic Centre of Cordoba,Spain,355,1.0
Cultural,0,2464.35507517293,-432.7739302695501,Roman Walls of Lugo,Spain,1151,1.0
Cultural,0,2325.163000255029,-236.4262595315401,"Monastery and Site of the Escurial, Madrid",Spain,361,1.0
Cultural,0,2425.9453214869723,-212.2242039355927,Burgos Cathedral,Spain,2070,1.0
Cultural,0,2485.6357464030484,-235.83897779153097,Cave of Altamira and Paleolithic Cave Art of Northern Spain,Spain,1506,1.0
Cultural,0,2372.8118893714927,123.35620900983987,Works of Antoni GaudÃ­ ,Spain,364,1.0
Cultural,0,2357.2438623250478,-493.69863349015793,"Historic Centre of Oporto, Luiz I Bridge and Monastery of Serra do Pilar ",Portugal,890,1.0
Cultural,0,2482.9126051994226,-367.5365100808406,Routes of Santiago de Compostela: <i>Camino FrancÃ©s</i> and Routes of Northern Spain ,Spain,2055,1.0
Cultural,0,2177.8876367634207,-193.15667781009338,Renaissance Monumental Ensembles of Ãbeda and Baeza,Spain,611,1.0
Cultural,0,2284.204475713991,-230.86856891877102,Historic City of Toledo,Spain,435,1.0
Cultural,0,2331.7949867336674,-381.6535535337284,Prehistoric Rock Art Sites in the CÃ´a Valley and Siega Verde,Spain,1642,1.0
Cultural,0,2141.9362539923472,-343.2905277416084,"Cathedral, AlcÃ¡zar and Archivo de Indias in Seville",Spain,1747,1.0
Cultural,0,2347.1359316982957,-324.55194305185483,Old City of Salamanca,Spain,439,1.0
Cultural,0,2311.534626140047,-63.43903299247502,Mudejar Architecture of Aragon,Spain,2188,1.0
Cultural,0,2329.4429949846563,-269.2970392050285,Old Town of Ãvila with its Extra-Muros Churches,Spain,1562,1.0
Cultural,0,2456.8865703134,-489.5741012898442,Santiago de Compostela (Old Town),Spain,395,1.0
Cultural,0,2130.0662873506226,-205.9462417130036,"Alhambra, Generalife and AlbayzÃ­n, Granada",Spain,357,1.0
Cultural,0,2261.718810642397,-364.97411549833436,Old Town of CÃ¡ceres,Spain,2189,1.0
Cultural,0,2370.9469117483427,62.022681322911616,Poblet Monastery,Spain,605,1.0
Cultural,0,2484.495114629574,-334.7809585683254,Monuments of Oviedo and the Kingdom of the Asturias,Spain,353,1.0
Cultural,0,2121.3762364718727,-260.3774868957943,Antequera Dolmens Site,Spain,2088,1.0
Cultural,0,2346.174635714697,-235.87240031048165,Old Town of Segovia and its Aqueduct,Spain,2124,1.0
